,artist_id,artists_name,track_id,song_name,album_name,album_type,release_date,popularity,danceability,energy,key,loudness,instrumentalness,liveness,acousticness,tempo,mode,valence,duration_ms,time_signatures
412,6M2wZ9GZgrQXHCFfjv46we,Dua Lipa,6DXZiYUbrYgrVIhfX3U9Z2,Pretty Please,Future Nostalgia,album,2020-03-27,68,0.906,0.474,1,-6.124,5.5e-06,0.286,0.0311,106.976,1,0.656,194607,4
413,6M2wZ9GZgrQXHCFfjv46we,Dua Lipa,463CkQjx2Zk1yXoBuierM9,Levitating (feat. DaBaby),Levitating (feat. DaBaby),single,2020-10-01,72,0.702,0.825,6,-3.787,0.0,0.0674,0.00883,102.977,0,0.915,203064,4
414,6M2wZ9GZgrQXHCFfjv46we,Dua Lipa,3iYNJX4FTRGlfMQySjlGNr,Future Nostalgia,Future Nostalgia (The Moonlight Edition),album,2021-02-11,58,0.875,0.813,7,-4.502,0.0,0.321,0.00618,114.993,1,0.859,184882,4
415,6M2wZ9GZgrQXHCFfjv46we,Dua Lipa,6zrJLhslleCHby0wbUnvVy,Future Nostalgia,Future Nostalgia,album,2020-03-27,55,0.875,0.813,7,-4.502,0.0,0.321,0.00618,114.993,1,0.859,184882,4
416,181bsRPaVXVlUKXrxwZfHK,Megan Thee Stallion,3JXF3LsUjyDIHjuwhXxdjo,Sweetest Pie,Traumazine,album,2022-08-12,67,0.814,0.626,7,-7.187,0.0,0.101,0.173,123.972,1,0.686,201334,4
417,6M2wZ9GZgrQXHCFfjv46we,Dua Lipa,2nMOodYNHBAQ3Kc1QNimZU,Cool,Future Nostalgia,album,2020-03-27,58,0.469,0.785,5,-4.015,1.55e-06,0.0931,0.133,89.719,0,0.79,209583,4
418,6M2wZ9GZgrQXHCFfjv46we,Dua Lipa,6boViHmG6c8ubzxTvcMoJY,Pretty Please,Future Nostalgia (The Moonlight Edition),album,2021-02-11,61,0.906,0.474,1,-6.124,5.5e-06,0.286,0.0311,106.976,1,0.656,194607,4
419,7CajNmpbOovFoOoasH2HaY,Calvin Harris,7fYRg3CEbk6rNCuzNzMT06,Potion (with Dua Lipa & Young Thug),Potion (with Dua Lipa & Young Thug),single,2022-05-27,71,0.824,0.697,11,-4.869,4.11e-05,0.077,0.158,99.988,0,0.757,214460,4
420,6M2wZ9GZgrQXHCFfjv46we,Dua Lipa,4P76CEIXrrWT2cgS1YrTMr,Genesis,Dua Lipa (Deluxe),album,2017-06-02,56,0.715,0.572,7,-6.853,0.0,0.26,0.0244,113.02,1,0.429,205720,4
421,6M2wZ9GZgrQXHCFfjv46we,Dua Lipa,2eAAEa8pxKF7My0EO4rFgR,Blow Your Mind (Mwah),Dua Lipa (Deluxe),album,2017-06-02,61,0.654,0.796,2,-4.761,0.0,0.0948,0.0188,108.854,0,0.491,178583,4
422,6M2wZ9GZgrQXHCFfjv46we,Dua Lipa,4Ulqu89XempybuL8ApUeqL,Cool,Future Nostalgia (The Moonlight Edition),album,2021-02-11,58,0.469,0.785,5,-4.015,1.55e-06,0.0931,0.133,89.719,0,0.79,209583,4
423,6M2wZ9GZgrQXHCFfjv46we,Dua Lipa,3F1P0QzdXtBz0MXy7KIO5w,Fever,Future Nostalgia,album,2020-03-27,65,0.868,0.693,6,-7.052,0.00399,0.106,0.0597,114.999,0,0.396,156911,4
424,6M2wZ9GZgrQXHCFfjv46we,Dua Lipa,1LPGXjVWl8EnrnyaOgPpBm,Begging,Dua Lipa (Complete Edition),album,2018-10-19,54,0.683,0.794,8,-4.558,0.0,0.302,0.024,105.941,1,0.327,194107,4
425,6M2wZ9GZgrQXHCFfjv46we,Dua Lipa,41z2bSbbtJ9wiIee4RXdi5,Levitating,Future Nostalgia (The Moonlight Edition),album,2021-02-11,56,0.695,0.884,6,-2.278,0.0,0.213,0.0561,103.014,0,0.914,203808,4
426,6M2wZ9GZgrQXHCFfjv46we,Dua Lipa,2MUKw7zEirXqdZZ3xC4hOf,Hallucinate,Future Nostalgia,album,2020-03-27,50,0.627,0.69,10,-5.396,0.0,0.0742,0.033,122.053,0,0.627,208505,4
427,6M2wZ9GZgrQXHCFfjv46we,Dua Lipa,7toYVidBIpAmM8Ife3LGrP,Physical,Future Nostalgia,album,2020-03-27,54,0.647,0.844,0,-3.756,0.000658,0.102,0.0137,146.967,1,0.746,193829,4
428,6M2wZ9GZgrQXHCFfjv46we,Dua Lipa,7kJlTKjNZVT26iwiDUVhRm,Blow Your Mind (Mwah),Blow Your Mind (Mwah),single,2016-08-26,63,0.654,0.796,2,-4.761,0.0,0.0948,0.0188,108.854,0,0.491,178583,4
429,6M2wZ9GZgrQXHCFfjv46we,Dua Lipa,5tFAwDNw4K6KYKCWtta7pe,Fever,Future Nostalgia (The Moonlight Edition),album,2021-02-11,60,0.868,0.693,6,-7.052,0.00399,0.106,0.0597,114.999,0,0.396,156911,4
430,6M2wZ9GZgrQXHCFfjv46we,Dua Lipa,3mC8VlVBwdVxCTq4cYZr64,Future Nostalgia,Future Nostalgia,album,2020-03-27,46,0.875,0.813,7,-4.502,0.0,0.321,0.00618,114.993,1,0.859,184882,4
431,6M2wZ9GZgrQXHCFfjv46we,Dua Lipa,0v2boHmWtxMTD2REGN8MbK,Levitating (feat. DaBaby),Future Nostalgia (The Moonlight Edition),album,2021-02-11,64,0.702,0.825,6,-3.787,0.0,0.0674,0.00883,102.977,0,0.915,203064,4
432,6M2wZ9GZgrQXHCFfjv46we,Dua Lipa,1ny60YCHhEsxsJXWLhK7b0,IDGAF,Dua Lipa,album,2017-06-02,41,0.836,0.544,7,-5.975,0.0,0.0824,0.0403,97.028,1,0.51,217947,4
433,6M2wZ9GZgrQXHCFfjv46we,Dua Lipa,1AVtceapuF36oZqI9gzp0o,Don't Start Now,Future Nostalgia,album,2020-03-27,51,0.793,0.793,11,-4.521,0.0,0.0951,0.0123,123.95,0,0.679,183290,4
434,6M2wZ9GZgrQXHCFfjv46we,Dua Lipa,4Wmjt3ICd1G0geHb2Loho1,Thinking 'Bout You,Thinking 'Bout You,single,2017-01-06,53,0.802,0.481,4,-5.132,0.0,0.152,0.0856,90.973,0,0.468,171947,4
435,6M2wZ9GZgrQXHCFfjv46we,Dua Lipa,0gtSPYz0OHoF7k09Auq1uC,Thinking 'Bout You,Dua Lipa (Deluxe),album,2017-06-02,48,0.802,0.481,4,-5.132,0.0,0.152,0.0856,90.973,0,0.468,171947,4
436,6M2wZ9GZgrQXHCFfjv46we,Dua Lipa,6tF92PMv01Ug9Dh8Rmy6nH,New Rules,Dua Lipa,album,2017-06-02,44,0.762,0.7,9,-6.021,1.56e-05,0.153,0.00261,116.073,0,0.608,209320,4
437,6M2wZ9GZgrQXHCFfjv46we,Dua Lipa,4wNQAG2BzbVkLhdajjxGpR,Begging,Dua Lipa (Deluxe),album,2017-06-02,46,0.683,0.794,8,-4.558,0.0,0.302,0.024,105.941,1,0.327,194107,4
438,6M2wZ9GZgrQXHCFfjv46we,Dua Lipa,1dI77VhaLcQSgQLSnIs03D,Levitating,Future Nostalgia,album,2020-03-27,52,0.695,0.884,6,-2.278,0.0,0.213,0.0561,103.014,0,0.914,203808,4
439,6M2wZ9GZgrQXHCFfjv46we,Dua Lipa,4PULMUg3AwudcRCzvVmgXT,Break My Heart,Future Nostalgia (The Moonlight Edition),album,2021-02-11,64,0.73,0.729,4,-3.434,1.39e-06,0.349,0.167,113.011,0,0.467,221820,4
440,6M2wZ9GZgrQXHCFfjv46we,Dua Lipa,5Vzpmk27VQ9M77SCkSkERq,Future Nostalgia,Future Nostalgia,single,2019-12-13,41,0.875,0.813,7,-4.502,0.0,0.321,0.00618,114.993,1,0.859,184882,4
441,6M2wZ9GZgrQXHCFfjv46we,Dua Lipa,5Pc594FhDA2Fa2prE75GT0,Pretty Please,Future Nostalgia,album,2020-03-27,50,0.906,0.474,1,-6.124,5.5e-06,0.286,0.0311,106.976,1,0.656,194607,4
442,6M2wZ9GZgrQXHCFfjv46we,Dua Lipa,7FCfMXYTIiQ9b4hDYs4Iol,Be the One,Dua Lipa (Deluxe),album,2017-06-02,63,0.661,0.651,7,-3.771,1.32e-05,0.056,0.117,87.46,0,0.368,202915,4
443,6M2wZ9GZgrQXHCFfjv46we,Dua Lipa,5px6upUHM3fhOP621Edp4V,Physical,Physical,single,2020-01-30,61,0.647,0.844,0,-3.756,0.000658,0.102,0.0137,146.962,1,0.746,193829,4
444,6M2wZ9GZgrQXHCFfjv46we,Dua Lipa,3wJVBz7gvGTwTWVAxFa6ny,Fever,Fever,single,2020-10-29,64,0.868,0.693,6,-7.052,0.00399,0.106,0.0597,114.999,0,0.396,156911,4
445,0eDvMgVFoNV3TpwtrVCoTj,Pop Smoke,2e1mzGPBHmdtZR3RRknaXz,Demeanor (feat. Dua Lipa),Faith,album,2021-07-16,56,0.694,0.589,3,-7.309,0.0,0.111,0.365,100.041,0,0.728,184800,4
446,6M2wZ9GZgrQXHCFfjv46we,Dua Lipa,7wIYDzWW82O6Rc4vGuzjND,"I'm Not the Only One - Live from Spotify, London",Spotify Session,single,2016-07-08,59,0.455,0.265,5,-8.468,0.0,0.685,0.861,176.036,1,0.324,195840,4
447,6M2wZ9GZgrQXHCFfjv46we,Dua Lipa,3FtXmgqL32eOqsu05hQ0Vs,IDGAF,Dua Lipa (Deluxe),album,2017-06-02,33,0.831,0.513,7,-7.004,0.0,0.0802,0.041,97.011,1,0.482,216440,4
448,6M2wZ9GZgrQXHCFfjv46we,Dua Lipa,6acdKgBrJoYKbJD6WhG81R,IDGAF,Dua Lipa (Complete Edition),album,2018-10-19,46,0.836,0.544,7,-5.975,0.0,0.0824,0.0403,97.028,1,0.51,217947,4
449,6M2wZ9GZgrQXHCFfjv46we,Dua Lipa,69bQtJECLLhILFjI7ZC4F1,Thinking 'Bout You,Dua Lipa (Complete Edition),album,2018-10-19,39,0.802,0.481,4,-5.132,0.0,0.152,0.0856,90.973,0,0.468,171947,4
450,0du5cEVh5yTK9QJze8zA0C,Bruno Mars,3w3y8KPTfNeOKPiqUTakBh,Locked out of Heaven,Unorthodox Jukebox,album,2012-12-07,83,0.726,0.698,5,-4.165,0.0,0.309,0.049,143.994,1,0.867,233478,4
451,0du5cEVh5yTK9QJze8zA0C,Bruno Mars,55h7vJchibLdUkxdlX3fK7,Treasure,Unorthodox Jukebox,album,2012-12-07,77,0.874,0.692,5,-5.28,7.24e-05,0.324,0.0412,116.017,0,0.937,178560,4
452,0du5cEVh5yTK9QJze8zA0C,Bruno Mars,6b8Be6ljOzmkOmFslEb23P,24K Magic,24K Magic,album,2016-11-17,76,0.818,0.803,1,-4.282,0.0,0.153,0.034,106.97,1,0.632,225983,4
453,0du5cEVh5yTK9QJze8zA0C,Bruno Mars,2tJulUYLDKOg9XrtVkMgcJ,Grenade,Doo-Wops & Hooligans,album,2010-10-05,74,0.704,0.558,2,-7.273,0.0,0.107,0.148,110.444,0,0.245,222091,4
454,0du5cEVh5yTK9QJze8zA0C,Bruno Mars,02VBYrHfVwfEWXk5DXyf0T,Leave The Door Open,An Evening With Silk Sonic,album,2021-11-11,79,0.586,0.616,5,-7.964,0.0,0.0927,0.182,148.088,1,0.719,242096,4
455,0du5cEVh5yTK9QJze8zA0C,Bruno Mars,0nJW01T7XtvILxQgC5J7Wh,When I Was Your Man,Unorthodox Jukebox,album,2012-12-07,85,0.612,0.28,0,-8.648,0.0,0.088,0.932,72.795,1,0.387,213827,4
456,0du5cEVh5yTK9QJze8zA0C,Bruno Mars,7BqBn9nzAq8spo5e7cZ0dJ,Just the Way You Are,Doo-Wops & Hooligans,album,2010-10-05,79,0.635,0.841,5,-5.379,0.0,0.0622,0.0134,109.021,1,0.424,220734,4
457,0du5cEVh5yTK9QJze8zA0C,Bruno Mars,0KKkJNfGyhkQ5aFogxQAPU,That's What I Like,24K Magic,album,2016-11-17,80,0.853,0.56,1,-4.961,0.0,0.0944,0.013,134.066,1,0.86,206693,4
458,0du5cEVh5yTK9QJze8zA0C,Bruno Mars,161DnLWsx1i3u1JT05lzqU,Talking to the Moon,Doo-Wops & Hooligans,album,2010-10-05,78,0.498,0.59,1,-4.721,0.0,0.107,0.511,145.867,0,0.0784,217867,4
459,0du5cEVh5yTK9QJze8zA0C,Bruno Mars,0kN8xEmgMW9mh7UmDYHlJP,Versace on the Floor,24K Magic,album,2016-11-17,73,0.578,0.574,2,-6.209,0.0,0.083,0.196,174.152,1,0.301,261240,4
460,0du5cEVh5yTK9QJze8zA0C,Bruno Mars,3xVZYkcuWalGudeKl861wb,Smokin Out The Window,An Evening With Silk Sonic,album,2021-11-11,74,0.627,0.618,2,-8.529,0.0,0.351,0.0558,82.03,1,0.848,197443,4
461,0du5cEVh5yTK9QJze8zA0C,Bruno Mars,5XMkENs3GfeRza8MfVAhjK,Finesse,24K Magic,album,2016-11-17,66,0.741,0.798,5,-5.342,0.0,0.0232,0.00781,104.953,0,0.939,191000,4
462,0du5cEVh5yTK9QJze8zA0C,Bruno Mars,4pryE6cN2gFL1FVF5fYINl,Leave The Door Open,An Evening With Silk Sonic,album,2021-11-12,68,0.586,0.616,5,-7.964,0.0,0.0927,0.182,148.088,1,0.719,242096,4
463,0du5cEVh5yTK9QJze8zA0C,Bruno Mars,0mBKv9DkYfQHjdMcw2jdyI,Chunky,24K Magic,album,2016-11-17,66,0.571,0.539,5,-4.446,0.0,0.125,0.0208,202.103,0,0.727,186973,4
464,0du5cEVh5yTK9QJze8zA0C,Bruno Mars,7jvCeWOSnJs2N3spqobWnO,Skate,An Evening With Silk Sonic,album,2021-11-11,68,0.708,0.598,5,-8.365,0.0,0.17,0.037,112.027,1,0.698,203123,4
465,0du5cEVh5yTK9QJze8zA0C,Bruno Mars,2ih2U8ttFzCjnQ5njF3SrR,Gorilla,Unorthodox Jukebox,album,2012-12-07,63,0.717,0.544,7,-6.598,5.16e-06,0.0973,0.445,139.959,1,0.641,244493,4
466,0du5cEVh5yTK9QJze8zA0C,Bruno Mars,1GDrGx9VWaAgaekuddnLYq,Treasure,Unorthodox Jukebox,album,2012-12-10,48,0.872,0.699,5,-5.071,0.000121,0.0639,0.0291,116.033,0,0.934,176093,4
467,7o9Nl7K1Al6NNAHX6jn6iG,Travie McCoy,2M9ULmQwTaTGmAdXaXpfz5,Billionaire (feat. Bruno Mars),Billionaire (feat. Bruno Mars),single,2010-03-09,69,0.633,0.673,6,-6.403,0.0,0.206,0.297,86.776,0,0.659,211160,4
468,0du5cEVh5yTK9QJze8zA0C,Bruno Mars,1I6pKIyaBp4OebTGLJpCCC,Perm,24K Magic,album,2016-11-17,61,0.853,0.871,8,-3.715,6.84e-05,0.198,0.0145,124.021,1,0.863,210053,4
469,0du5cEVh5yTK9QJze8zA0C,Bruno Mars,2K6vUau7bnZUamjbRSOOvJ,777,An Evening With Silk Sonic,album,2021-11-12,61,0.836,0.622,1,-11.003,0.000566,0.335,0.00269,102.015,1,0.892,165001,4
470,0du5cEVh5yTK9QJze8zA0C,Bruno Mars,3WTWh2WDk4j8GUCGj4xfOd,Skate,An Evening With Silk Sonic,album,2021-11-12,59,0.708,0.598,5,-8.365,0.0,0.17,0.037,112.027,1,0.698,203123,4
471,0du5cEVh5yTK9QJze8zA0C,Bruno Mars,1oERlssLrpssCAY6Yqqs6c,Smokin Out The Window,An Evening With Silk Sonic,album,2021-11-12,62,0.627,0.618,2,-8.529,0.0,0.351,0.0558,82.03,1,0.848,197443,4
472,0du5cEVh5yTK9QJze8zA0C,Bruno Mars,2mrZYZGmPFV3QOyYPZ1zsn,Straight up & Down,24K Magic,album,2016-11-17,58,0.552,0.733,3,-6.898,0.0,0.0858,0.0209,143.56,0,0.643,198187,4
473,0du5cEVh5yTK9QJze8zA0C,Bruno Mars,1qCdYQdkWvm4cYXAuOlbyc,Locked out of Heaven,Unorthodox Jukebox,album,2012-12-10,41,0.726,0.698,5,-4.165,0.0,0.309,0.049,143.994,1,0.867,233478,4
474,0du5cEVh5yTK9QJze8zA0C,Bruno Mars,0inMKhbKWOTDA9UBUAKoU6,Natalie,Unorthodox Jukebox,album,2012-12-07,56,0.76,0.733,7,-6.704,0.0,0.0647,0.15,111.975,1,0.611,225027,4
475,0du5cEVh5yTK9QJze8zA0C,Bruno Mars,30raivfq7rSt5nKltiHfzG,Moonshine,Unorthodox Jukebox,album,2012-12-07,55,0.705,0.784,2,-4.351,4.3e-06,0.0813,0.211,104.98,1,0.418,228573,4
476,0du5cEVh5yTK9QJze8zA0C,Bruno Mars,1WWR7F24UbFi06sfvcnvD8,Grenade,The Grenade Sessions,single,2011-02-08,50,0.704,0.558,2,-7.273,0.0,0.107,0.148,110.444,0,0.245,222091,4
477,0du5cEVh5yTK9QJze8zA0C,Bruno Mars,7LK0IWXe2Yd0JGgSjJThex,Silk Sonic Intro,An Evening With Silk Sonic,album,2021-11-11,54,0.696,0.553,1,-8.702,3.91e-06,0.617,0.097,114.993,1,0.674,63060,4
478,0du5cEVh5yTK9QJze8zA0C,Bruno Mars,67BOjO8BESXYNU5E6qDcUv,777,An Evening With Silk Sonic,album,2021-11-11,48,0.832,0.617,7,-11.166,0.000763,0.337,0.00295,102.017,1,0.909,165001,4
479,0du5cEVh5yTK9QJze8zA0C,Bruno Mars,1Ffw1qFqCw2IaozOJ5mL2O,Leave The Door Open - Live,Leave The Door Open (Live),single,2021-04-02,56,0.532,0.683,5,-7.449,0.0,0.984,0.351,147.837,1,0.563,260270,4
480,0du5cEVh5yTK9QJze8zA0C,Bruno Mars,4K09vJ27xCOreumtSuU6Ao,Silk Sonic Intro,An Evening With Silk Sonic,album,2021-11-12,53,0.696,0.553,1,-8.702,3.91e-06,0.617,0.097,114.993,1,0.674,63060,4
481,7o9Nl7K1Al6NNAHX6jn6iG,Travie McCoy,16Ldvr8SKdenSlADkLsdYF,Billionaire (feat. Bruno Mars),Billionaire (feat. Bruno Mars),single,2010-03-09,45,0.597,0.752,6,-4.611,0.0,0.124,0.266,86.685,0,0.57,209720,4
482,0du5cEVh5yTK9QJze8zA0C,Bruno Mars,1nSzCAvAvzJj5oIt7m90G0,24K Magic - R3hab Remix,24K Magic (R3hab Remix),single,2017-05-26,50,0.763,0.708,5,-5.692,0.0,0.33,0.146,106.175,0,0.566,158678,4
483,0du5cEVh5yTK9QJze8zA0C,Bruno Mars,15gVYensbJgM9QDIFjB01c,24K Magic,"NOW That's What I Call Music, Vol. 61",compilation,2017-01-27,34,0.809,0.807,10,-4.284,0.0,0.0814,0.0301,106.983,0,0.598,224760,4
484,0du5cEVh5yTK9QJze8zA0C,Bruno Mars,5UJshy5HDHdNEVqlJwzsQB,Versace on the Floor (Bruno Mars vs. David Guetta),Versace On The Floor (Bruno Mars vs. David Guetta),single,2017-06-27,55,0.747,0.701,2,-4.902,0.0,0.0712,0.108,100.012,1,0.589,228300,4
485,0du5cEVh5yTK9QJze8zA0C,Bruno Mars,1BEMASUZQDqN5UGxMb1m6A,That's What I Like (feat. Gucci Mane),That's What I Like (feat. Gucci Mane) [Remix],single,2017-04-21,49,0.854,0.564,1,-4.964,0.0,0.0849,0.0171,134.071,1,0.899,234596,4
486,0du5cEVh5yTK9QJze8zA0C,Bruno Mars,3XFY3bKOme4E3QhJqHS1Pi,Leave The Door Open - Live,Leave The Door Open (Live),single,2021-04-01,47,0.532,0.683,5,-7.449,0.0,0.984,0.351,147.837,1,0.563,260270,4
487,0du5cEVh5yTK9QJze8zA0C,Bruno Mars,4SaGaLbcshvQ4admgCkYdP,Leave The Door Open,Leave The Door Open (Live),single,2021-04-02,42,0.586,0.616,5,-7.964,0.0,0.0927,0.182,148.088,1,0.719,242096,4
488,0du5cEVh5yTK9QJze8zA0C,Bruno Mars,4tLihrsL9WMgvI0n9R2bFS,When I Was Your Man,Unorthodox Jukebox,album,2012-12-10,41,0.612,0.28,0,-8.648,0.0,0.088,0.932,72.795,1,0.387,213827,4
489,3urke0PQu81IIlstxE8gyH,Omni-Science,1tEOxzOagF5KiMwFbfOh9u,BRUNO MARS,Constant Elevation,album,2020-12-22,22,0.78,0.84,0,-5.502,0.000882,0.154,0.797,160.047,1,0.726,157227,4
490,0du5cEVh5yTK9QJze8zA0C,Bruno Mars,1DKkwzIV0EefeF2c3xmVd3,Gorilla,Unorthodox Jukebox,album,2012-12-10,25,0.719,0.562,7,-6.608,4.5e-06,0.0974,0.453,139.96,1,0.622,244480,4
491,0YAO9P4v43mlSAgZE5oa55,Bueno,2xzX9MdxN2e36BQkNwYzxH,6am (feat. Bruno Mars) - Bonus Track,"Maloof Money, Vol. 3 (Executive Decisions)",album,2012-12-18,35,0.808,0.569,7,-10.306,0.0,0.307,0.00352,90.019,1,0.851,217053,4
492,0du5cEVh5yTK9QJze8zA0C,Bruno Mars,12Ft7MPT0MQdhtYMGESnuX,Grenade,"Ciao, Adios! Break up Songs",compilation,2021-08-06,21,0.706,0.558,2,-7.237,0.0,0.118,0.146,110.444,0,0.228,223253,4
493,0du5cEVh5yTK9QJze8zA0C,Bruno Mars,7em46fpSsZJt5wYRvQ8GJu,Locked Out of Heaven,Hymn for the Weekend - Enjoy It !,compilation,2021-07-09,28,0.726,0.699,5,-4.165,0.0,0.309,0.049,143.994,1,0.866,233478,4
494,0du5cEVh5yTK9QJze8zA0C,Bruno Mars,6SyF7yNA1hvjy3TVHGOPUt,24K Magic,2000's-2010's Retrogamer,compilation,2021-11-12,20,0.818,0.804,1,-4.282,0.0,0.154,0.034,106.969,1,0.634,225983,4
495,0du5cEVh5yTK9QJze8zA0C,Bruno Mars,0cANdDDaRBADsRErZIqVjq,Locked Out of Heaven,Après Ski 2023,compilation,2023-02-10,28,0.726,0.699,5,-4.165,0.0,0.309,0.049,143.994,1,0.866,233478,4
496,0du5cEVh5yTK9QJze8zA0C,Bruno Mars,6i4CbBs85FZ4Wmz5JsX3LW,Talking to the Moon,Talking to the Moon - Soft Pop,compilation,2021-04-23,38,0.523,0.607,1,-4.754,0.0,0.106,0.512,145.837,0,0.0651,217867,4
497,0du5cEVh5yTK9QJze8zA0C,Bruno Mars,2KkgnlxS4cn5vyysPU9PTk,Grenade,Grenade - RnB Pop Classics,compilation,2021-03-19,18,0.706,0.558,2,-7.237,0.0,0.118,0.146,110.444,0,0.228,223253,4
498,3hv9jJF3adDNsBSIQDqcjp,Mark Ronson,1oP75mIKhxUPbdYadfKAts,Uptown Funk (feat. Bruno Mars),New Year's Eve - NYE 2018/2019,compilation,2018-12-07,32,0.85,0.67,0,-5.327,8.11e-05,0.0228,0.00974,115.017,1,0.935,270933,4
499,0du5cEVh5yTK9QJze8zA0C,Bruno Mars,79vInvE8oN1GmF47PASnhu,24K Magic,New Year’s Eve: 100 Uplifting Songs,compilation,2020-12-19,19,0.818,0.804,1,-4.282,0.0,0.154,0.034,106.969,1,0.634,225983,4
500,711MCceyCBcFnzjGY4Q7Un,AC/DC,2d4e45fmUnguxh6yqC7gNT,Dirty Deeds Done Dirt Cheap,Dirty Deeds Done Dirt Cheap,album,1976-09-20,70,0.668,0.906,11,-4.881,0.00245,0.135,0.214,135.653,0,0.507,231933,4
501,711MCceyCBcFnzjGY4Q7Un,AC/DC,0C80GCp0mMuBzLf3EAXqxv,Shoot to Thrill,Back In Black,album,1980-07-25,69,0.457,0.904,2,-5.303,0.0879,0.396,0.000239,141.038,1,0.48,317427,4
502,711MCceyCBcFnzjGY4Q7Un,AC/DC,7LRMbd3LEoV5wZJvXT1Lwb,T.N.T.,High Voltage,album,1976-05-14,74,0.754,0.759,9,-5.218,0.000108,0.101,0.153,126.366,1,0.435,214667,4
503,711MCceyCBcFnzjGY4Q7Un,AC/DC,4feXJ5IC3avXsVW9WNFSag,Rock N Roll Train,Black Ice,album,2008-10-20,66,0.547,0.931,2,-2.356,0.0118,0.278,0.000998,118.4,1,0.697,261507,4
504,711MCceyCBcFnzjGY4Q7Un,AC/DC,6rvldt6EoZwzogApECUCwd,Who Made Who,Who Made Who,album,1986-05-24,64,0.514,0.825,0,-5.135,0.293,0.607,0.000286,125.274,1,0.655,207147,4
505,711MCceyCBcFnzjGY4Q7Un,AC/DC,5YnNWHKCJaJKwbagXDb5Uf,War Machine,Black Ice,album,2008-10-20,58,0.518,0.718,9,-4.355,0.244,0.25,4.85e-05,127.593,1,0.531,189787,4
506,711MCceyCBcFnzjGY4Q7Un,AC/DC,4wYq5wugZDzQiMZQYG4wVB,Whole Lotta Rosie,Let There Be Rock,album,1977-03-21,61,0.292,0.838,9,-4.459,0.479,0.0953,0.0014,159.176,1,0.423,333800,4
507,711MCceyCBcFnzjGY4Q7Un,AC/DC,6GzCkTddOn1vSln1gbSr8y,Shoot to Thrill,Iron Man 2,compilation,2010-04-29,53,0.453,0.897,2,-5.376,0.0956,0.365,0.000358,141.167,1,0.492,317800,4
508,711MCceyCBcFnzjGY4Q7Un,AC/DC,4JDjZ2AzlHnde5uUy0TveV,Realize,POWER UP,album,2020-11-13,53,0.455,0.79,7,-4.049,0.00021,0.0866,3.78e-06,125.964,1,0.22,217467,4
509,711MCceyCBcFnzjGY4Q7Un,AC/DC,0sfdiwck2xr4PteGOdyOfz,Shot In The Dark,POWER UP,album,2020-11-13,60,0.599,0.787,2,-4.708,5.27e-05,0.064,2.07e-05,114.065,1,0.822,185133,4
510,711MCceyCBcFnzjGY4Q7Un,AC/DC,1KS8jTXFTx6Ue7GijLLGTU,Decibel,Black Ice,album,2008-10-20,36,0.618,0.722,9,-3.438,0.00361,0.137,0.00153,96.436,0,0.849,213880,4
511,711MCceyCBcFnzjGY4Q7Un,AC/DC,7vTCGXUv3XOKScExgMtmel,"Highway to Hell - Live at River Plate Stadium, Buenos Aires, Argentina - December 2009",Live at River Plate,album,2012-11-19,48,0.3,0.973,1,-5.142,0.0,0.959,0.0167,124.496,1,0.227,284253,4
512,711MCceyCBcFnzjGY4Q7Un,AC/DC,6ZtrGCcn38kGImt2GPFbJB,Shot In The Dark,Shot In The Dark,single,2020-10-07,53,0.599,0.787,2,-4.708,5.27e-05,0.064,2.07e-05,114.065,1,0.822,185133,4
513,711MCceyCBcFnzjGY4Q7Un,AC/DC,52UWtKlYjZO3dHoRlWuz9S,Thunderstruck,Iron Man 2,compilation,2010-04-29,57,0.495,0.892,4,-5.601,0.0216,0.207,0.000128,133.474,1,0.231,292413,4
514,711MCceyCBcFnzjGY4Q7Un,AC/DC,7eHlRQ5acXEIMdGAKe00fO,"Thunderstruck - Live at River Plate Stadium, Buenos Aires, Argentina - December 2009",Live at River Plate,album,2012-11-19,49,0.315,0.982,3,-4.872,3.48e-05,0.982,0.000842,130.095,1,0.327,332493,4
515,711MCceyCBcFnzjGY4Q7Un,AC/DC,2iEGj7kAwH7HAa5epwYwLB,Back In Black,Iron Man 2,compilation,2010-04-29,53,0.437,0.713,9,-5.698,0.00967,0.0946,0.00945,93.618,1,0.77,255640,4
516,711MCceyCBcFnzjGY4Q7Un,AC/DC,5UKeFkVeUfvP6S43I8s9mt,Jailbreak,'74 Jailbreak,single,1984-10-15,57,0.572,0.835,9,-5.552,0.0144,0.012,0.00953,131.567,1,0.591,280960,4
517,711MCceyCBcFnzjGY4Q7Un,AC/DC,4SUhlKM0n3ejiHQwqTjb9F,Dirty Deeds Done Dirt Cheap - Live - 1991,Live,album,1992-10-27,35,0.465,0.977,9,-4.382,0.106,0.954,0.00144,140.433,1,0.434,302093,4
518,711MCceyCBcFnzjGY4Q7Un,AC/DC,1nUk7iNwJ26jIhNaEHt910,D.T.,Who Made Who,album,1986-05-24,35,0.43,0.6,5,-8.259,0.925,0.128,0.0016,99.187,1,0.437,173653,4
519,711MCceyCBcFnzjGY4Q7Un,AC/DC,1EJIEPzahlUiev5IQ1HnuL,Let's Get It Up,For Those About to Rock (We Salute You),album,1981-11-23,50,0.514,0.904,9,-4.173,0.0334,0.0815,0.000702,108.927,1,0.682,234027,4
